% f evaluations | g evaluations | best noise-free fitness - Fopt (7.135000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.446886989e+01 +1.458188699e+02 +1.458188699e+02 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01
3 0 +5.113084942e+01 +1.224808494e+02 +1.224808494e+02 -3.6342e-01 -3.6573e-01 +3.4196e-01 -1.8133e+00 -1.6249e+00
18 0 +4.266526997e+01 +1.140152700e+02 +1.140152700e+02 -4.0176e-01 +1.0154e+00 +4.2875e-01 -4.2976e-01 +6.1327e-01
26 0 +3.625589644e+01 +1.076058964e+02 +1.076058964e+02 -9.1101e-01 -1.1530e+00 -9.5034e-01 +1.6941e+00 -3.3847e-01
54 0 +3.446362570e+01 +1.058136257e+02 +1.058136257e+02 +1.1473e+00 -1.4281e+00 -7.5342e-01 +5.1133e-01 -1.9378e+00
56 0 +3.323691336e+01 +1.045869134e+02 +1.045869134e+02 -8.1470e-01 +8.4591e-02 +2.3817e-01 -6.8361e-01 -5.5249e-01
61 0 +1.292835775e+01 +8.427835775e+01 +8.427835775e+01 +5.1590e-01 -3.6314e-01 -1.5327e-01 -1.5544e+00 +1.0191e+00
136 0 +7.320951577e+00 +7.867095158e+01 +7.867095158e+01 -5.5957e-01 +1.9192e-01 -7.0331e-01 -9.8014e-02 -1.4950e+00
400 0 +3.445890797e+00 +7.479589080e+01 +7.479589080e+01 -5.8833e-01 -1.2357e-01 +1.0558e-01 -2.8648e-01 -8.0629e-01
523 0 +8.243019463e-01 +7.217430195e+01 +7.217430195e+01 -6.6577e-01 +2.2580e-01 -5.6869e-01 +3.8696e-01 -1.1751e+00
675 0 +7.710510593e-01 +7.212105106e+01 +7.212105106e+01 -4.9183e-01 +2.2007e-01 -5.3894e-01 +3.3786e-01 -1.3684e+00
682 0 +4.697563169e-01 +7.181975632e+01 +7.181975632e+01 -5.6744e-01 +2.2419e-01 -6.5790e-01 +2.8023e-01 -1.3772e+00
710 0 +2.835102715e-01 +7.163351027e+01 +7.163351027e+01 -5.7852e-01 +2.6505e-01 -6.8156e-01 +2.5451e-01 -1.3837e+00
713 0 +2.004095804e-01 +7.155040958e+01 +7.155040958e+01 -5.5152e-01 +2.4329e-01 -6.2144e-01 +3.9426e-01 -1.3590e+00
777 0 +9.659541423e-02 +7.144659541e+01 +7.144659541e+01 -5.5051e-01 +3.0246e-01 -6.5481e-01 +3.3035e-01 -1.3721e+00
780 0 +8.885843033e-02 +7.143885843e+01 +7.143885843e+01 -5.3448e-01 +3.1550e-01 -7.1507e-01 +3.0731e-01 -1.4133e+00
873 0 +3.598444486e-02 +7.138598444e+01 +7.138598444e+01 -4.9278e-01 +2.9277e-01 -6.7233e-01 +2.5410e-01 -1.4366e+00
909 0 +1.878971776e-02 +7.136878972e+01 +7.136878972e+01 -5.1376e-01 +3.0498e-01 -6.5748e-01 +3.6817e-01 -1.3864e+00
919 0 +7.896883894e-03 +7.135789688e+01 +7.135789688e+01 -5.0435e-01 +2.7204e-01 -6.5709e-01 +3.0543e-01 -1.4439e+00
1067 0 +7.713535691e-03 +7.135771354e+01 +7.135771354e+01 -5.0459e-01 +2.8439e-01 -6.5178e-01 +3.4965e-01 -1.4297e+00
1081 0 +6.111860025e-03 +7.135611186e+01 +7.135611186e+01 -5.0763e-01 +2.8647e-01 -6.5553e-01 +3.2964e-01 -1.4166e+00
1091 0 +5.620827666e-03 +7.135562083e+01 +7.135562083e+01 -5.0202e-01 +2.8540e-01 -6.5602e-01 +3.3981e-01 -1.4183e+00
1109 0 +2.045704096e-03 +7.135204570e+01 +7.135204570e+01 -5.0989e-01 +2.7946e-01 -6.5200e-01 +3.3482e-01 -1.4259e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.552200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.960213824e+01 -2.556178618e+02 -2.556178618e+02 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01
2 0 +9.589743832e+01 -2.593225617e+02 -2.593225617e+02 -1.3414e-01 +1.6792e+00 +8.6743e-01 -3.6947e-01 +6.4256e-01
3 0 +5.554821623e+01 -2.996717838e+02 -2.996717838e+02 -3.6342e-01 -3.6573e-01 +3.4196e-01 -1.8133e+00 -1.6249e+00
8 0 +3.140876179e+01 -3.238112382e+02 -3.238112382e+02 -1.1208e+00 +3.0886e-01 -1.8597e+00 -1.2282e+00 +2.9686e-01
39 0 +1.875396542e+01 -3.364660346e+02 -3.364660346e+02 -7.9301e-01 -6.0971e-01 +2.4420e-01 -3.1545e-01 -7.1970e-01
54 0 +1.429054186e+01 -3.409294581e+02 -3.409294581e+02 +1.8268e+00 +3.3040e-02 +3.9320e-01 +2.2624e+00 +1.2170e+00
131 0 +1.205540198e+01 -3.431645980e+02 -3.431645980e+02 -3.3440e-01 -8.0339e-01 -2.1869e+00 -1.9957e-01 +9.4013e-01
184 0 +7.354436440e+00 -3.478655636e+02 -3.478655636e+02 +1.3656e+00 -1.1042e+00 -2.7210e+00 -1.5031e-02 +1.6966e+00
628 0 +7.133132569e+00 -3.480868674e+02 -3.480868674e+02 +9.9674e-01 -3.2423e-01 -2.3224e+00 -3.1418e-01 +1.3490e+00
657 0 +6.584753426e+00 -3.486352466e+02 -3.486352466e+02 +7.2495e-01 +3.2248e-01 -2.3085e+00 -6.3859e-01 +1.7202e+00
747 0 +3.503567375e+00 -3.517164326e+02 -3.517164326e+02 +1.0451e+00 -1.5535e-01 -2.4149e+00 -9.1340e-01 +1.8184e+00
779 0 +3.025447910e+00 -3.521945521e+02 -3.521945521e+02 +9.1234e-01 -1.1687e-02 -2.3542e+00 -9.4658e-01 +1.6110e+00
787 0 +2.002882235e+00 -3.532171178e+02 -3.532171178e+02 +1.0391e+00 -2.5632e-01 -2.4461e+00 -1.0735e+00 +1.7748e+00
822 0 +1.793160034e+00 -3.534268400e+02 -3.534268400e+02 +1.0383e+00 -2.9702e-01 -2.3931e+00 -6.4376e-01 +1.4609e+00
